roll_name,det_id,region,ring,station,sector,layer,subsector,roll,area,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4
W+0_RB3+_S07_Backward,637571925,0,0,3,7,1,2,1,17301.2,-602.15,-19.4,-122.2,-602.15,-167.4,-122.2,-602.15,-167.4,-5.3,-602.15,-19.4,-5.3
W+0_RB3-_S07_Forward,637633365,0,0,3,7,1,1,3,18529.6,-602.15,130.6,-4.7,-602.15,-17.4,-4.7,-602.15,-17.4,120.5,-602.15,130.6,120.5
W+0_RB3+_S07_Forward,637637461,0,0,3,7,1,2,3,18529.6,-602.15,-19.4,-4.7,-602.15,-167.4,-4.7,-602.15,-167.4,120.5,-602.15,-19.4,120.5
W+0_RB3-_S11_Backward,637568341,0,0,3,11,1,1,1,17301.2,187.972,-586.777,-122.2,316.144,-512.777,-122.2,316.144,-512.777,-5.3,187.972,-586.777,-5.3
W+0_RB3+_S11_Backward,637572437,0,0,3,11,1,2,1,17301.2,317.876,-511.777,-122.2,446.048,-437.777,-122.2,446.048,-437.777,-5.3,317.876,-511.777,-5.3
W+0_RB3-_S11_Forward,637633877,0,0,3,11,1,1,3,18529.6,187.972,-586.777,-4.7,316.144,-512.777,-4.7,316.144,-512.777,120.5,187.972,-586.777,120.5
W+0_RB3+_S11_Forward,637637973,0,0,3,11,1,2,3,18529.6,317.876,-511.777,-4.7,446.048,-437.777,-4.7,446.048,-437.777,120.5,317.876,-511.777,120.5
W+0_RB3-_S04_Backward,637567445,0,0,3,4,1,1,1,17301.2,-17.4,602.15,122.2,130.6,602.15,122.2,130.6,602.15,5.3,-17.4,602.15,5.3
W+0_RB3+_S04_Backward,637571541,0,0,3,4,1,2,1,17301.2,-167.4,602.15,122.2,-19.4,602.15,122.2,-19.4,602.15,5.3,-167.4,602.15,5.3
W+0_RB3-_S04_Forward,637632981,0,0,3,4,1,1,3,18529.6,-17.4,602.15,4.7,130.6,602.15,4.7,130.6,602.15,-120.5,-17.4,602.15,-120.5
W+0_RB3+_S04_Forward,637637077,0,0,3,4,1,2,3,18529.6,-167.4,602.15,4.7,-19.4,602.15,4.7,-19.4,602.15,-120.5,-167.4,602.15,-120.5
W+0_RB3-_S08_Backward,637567957,0,0,3,8,1,1,1,17301.2,-512.777,-316.144,122.2,-586.777,-187.972,122.2,-586.777,-187.972,5.3,-512.777,-316.144,5.3
W+0_RB3+_S08_Backward,637572053,0,0,3,8,1,2,1,17301.2,-437.777,-446.048,122.2,-511.777,-317.876,122.2,-511.777,-317.876,5.3,-437.777,-446.048,5.3
W+0_RB3-_S08_Forward,637633493,0,0,3,8,1,1,3,18529.6,-512.777,-316.144,4.7,-586.777,-187.972,4.7,-586.777,-187.972,-120.5,-512.777,-316.144,-120.5
W+0_RB3+_S08_Forward,637637589,0,0,3,8,1,2,3,18529.6,-437.777,-446.048,4.7,-511.777,-317.876,4.7,-511.777,-317.876,-120.5,-437.777,-446.048,-120.5
W+0_RB3-_S12_Backward,637568469,0,0,3,12,1,1,1,17301.2,530.177,-286.006,122.2,456.177,-414.178,122.2,456.177,-414.178,5.3,530.177,-286.006,5.3
W+0_RB3+_S12_Backward,637572565,0,0,3,12,1,2,1,17301.2,605.177,-156.102,122.2,531.177,-284.274,122.2,531.177,-284.274,5.3,605.177,-156.102,5.3
W+0_RB3-_S12_Forward,637634005,0,0,3,12,1,1,3,18529.6,530.177,-286.006,4.7,456.177,-414.178,4.7,456.177,-414.178,-120.5,530.177,-286.006,-120.5
W+0_RB3+_S12_Forward,637638101,0,0,3,12,1,2,3,18529.6,605.177,-156.102,4.7,531.177,-284.274,4.7,531.177,-284.274,-120.5,605.177,-156.102,-120.5
W+0_RB4-_S01_Backward,637567093,0,0,4,1,1,1,1,23146.2,704.55,-92.7,122.2,704.55,-290.7,122.2,704.55,-290.7,5.3,704.55,-92.7,5.3
W+0_RB4+_S01_Backward,637571189,0,0,4,1,1,2,1,23146.2,704.55,107.3,122.2,704.55,-90.7,122.2,704.55,-90.7,5.3,704.55,107.3,5.3
W+0_RB4-_S01_Forward,637632629,0,0,4,1,1,1,3,24789.6,704.55,-92.7,4.7,704.55,-290.7,4.7,704.55,-290.7,-120.5,704.55,-92.7,-120.5
W+0_RB4+_S01_Forward,637636725,0,0,4,1,1,2,3,24789.6,704.55,107.3,4.7,704.55,-90.7,4.7,704.55,-90.7,-120.5,704.55,107.3,-120.5
W+0_RB4-_S02_Backward,637567221,0,0,4,2,1,1,1,23146.2,755.508,100.521,-122.2,656.508,271.994,-122.2,656.508,271.994,-5.3,755.508,100.521,-5.3
W+0_RB4+_S02_Backward,637571317,0,0,4,2,1,2,1,23146.2,655.508,273.727,-122.2,556.508,445.2,-122.2,556.508,445.2,-5.3,655.508,273.727,-5.3
W+0_RB4-_S02_Forward,637632757,0,0,4,2,1,1,3,24789.6,755.508,100.521,-4.7,656.508,271.994,-4.7,656.508,271.994,120.5,755.508,100.521,120.5
W+0_RB4+_S02_Forward,637636853,0,0,4,2,1,2,3,24789.6,655.508,273.727,-4.7,556.508,445.2,-4.7,556.508,445.2,120.5,655.508,273.727,120.5
W+0_RB4-_S03_Backward,637567349,0,0,4,3,1,1,1,23146.2,604.029,464.808,-122.2,432.556,563.808,-122.2,432.556,563.808,-5.3,604.029,464.808,-5.3
W+0_RB4+_S03_Backward,637571445,0,0,4,3,1,2,1,23146.2,430.823,564.808,-122.2,259.35,663.808,-122.2,259.35,663.808,-5.3,430.823,564.808,-5.3
W+0_RB4-_S03_Forward,637632885,0,0,4,3,1,1,3,24789.6,604.029,464.808,-4.7,432.556,563.808,-4.7,432.556,563.808,120.5,604.029,464.808,120.5
W+0_RB4+_S03_Forward,637636981,0,0,4,3,1,2,3,24789.6,430.823,564.808,-4.7,259.35,663.808,-4.7,259.35,663.808,120.5,430.823,564.808,120.5
W+0_RB4--_S04_Backward,637567477,0,0,4,4,1,1,1,17301.2,161.75,704.55,122.2,309.75,704.55,122.2,309.75,704.55,5.3,161.75,704.55,5.3
W+0_RB4-_S04_Backward,637571573,0,0,4,4,1,2,1,17301.2,11.75,704.55,122.2,159.75,704.55,122.2,159.75,704.55,5.3,11.75,704.55,5.3
W+0_RB4--_S04_Forward,637633013,0,0,4,4,1,1,3,18529.6,161.75,704.55,4.7,309.75,704.55,4.7,309.75,704.55,-120.5,161.75,704.55,-120.5
W+0_RB4-_S04_Forward,637637109,0,0,4,4,1,2,3,18529.6,11.75,704.55,4.7,159.75,704.55,4.7,159.75,704.55,-120.5,11.75,704.55,-120.5
W+0_RB4+_S04_Backward,637575669,0,0,4,4,1,3,1,17301.2,-159.75,704.55,122.2,-11.75,704.55,122.2,-11.75,704.55,5.3,-159.75,704.55,5.3
W+0_RB4++_S04_Backward,637579765,0,0,4,4,1,4,1,17301.2,-309.75,704.55,122.2,-161.75,704.55,122.2,-161.75,704.55,5.3,-309.75,704.55,5.3
W+0_RB4+_S04_Forward,637641205,0,0,4,4,1,3,3,18529.6,-159.75,704.55,4.7,-11.75,704.55,4.7,-11.75,704.55,-120.5,-159.75,704.55,-120.5
W+0_RB4++_S04_Forward,637645301,0,0,4,4,1,4,3,18529.6,-309.75,704.55,4.7,-161.75,704.55,4.7,-161.75,704.55,-120.5,-309.75,704.55,-120.5
W+0_RB4-_S05_Backward,637567605,0,0,4,5,1,1,1,23146.2,-430.823,564.808,122.2,-259.35,663.808,122.2,-259.35,663.808,5.3,-430.823,564.808,5.3
W+0_RB4+_S05_Backward,637571701,0,0,4,5,1,2,1,23146.2,-604.029,464.808,122.2,-432.556,563.808,122.2,-432.556,563.808,5.3,-604.029,464.808,5.3
W+0_RB4-_S05_Forward,637633141,0,0,4,5,1,1,3,24789.6,-430.823,564.808,4.7,-259.35,663.808,4.7,-259.35,663.808,-120.5,-430.823,564.808,-120.5
W+0_RB4+_S05_Forward,637637237,0,0,4,5,1,2,3,24789.6,-604.029,464.808,4.7,-432.556,563.808,4.7,-432.556,563.808,-120.5,-604.029,464.808,-120.5
W+0_RB4-_S06_Backward,637567733,0,0,4,6,1,1,1,23146.2,-556.508,445.2,-122.2,-655.508,273.727,-122.2,-655.508,273.727,-5.3,-556.508,445.2,-5.3
W+0_RB4+_S06_Backward,637571829,0,0,4,6,1,2,1,23146.2,-656.508,271.994,-122.2,-755.508,100.521,-122.2,-755.508,100.521,-5.3,-656.508,271.994,-5.3
W+0_RB4-_S06_Forward,637633269,0,0,4,6,1,1,3,24789.6,-556.508,445.2,-4.7,-655.508,273.727,-4.7,-655.508,273.727,120.5,-556.508,445.2,120.5
W+0_RB4+_S06_Forward,637637365,0,0,4,6,1,2,3,24789.6,-656.508,271.994,-4.7,-755.508,100.521,-4.7,-755.508,100.521,120.5,-656.508,271.994,120.5
W+0_RB4-_S07_Backward,637567861,0,0,4,7,1,1,1,23146.2,-704.55,107.3,-122.2,-704.55,-90.7,-122.2,-704.55,-90.7,-5.3,-704.55,107.3,-5.3
W+0_RB4+_S07_Backward,637571957,0,0,4,7,1,2,1,23146.2,-704.55,-92.7,-122.2,-704.55,-290.7,-122.2,-704.55,-290.7,-5.3,-704.55,-92.7,-5.3
W+0_RB4-_S07_Forward,637633397,0,0,4,7,1,1,3,24789.6,-704.55,107.3,-4.7,-704.55,-90.7,-4.7,-704.55,-90.7,120.5,-704.55,107.3,120.5
W+0_RB4+_S07_Forward,637637493,0,0,4,7,1,2,3,24789.6,-704.55,-92.7,-4.7,-704.55,-290.7,-4.7,-704.55,-290.7,120.5,-704.55,-92.7,120.5
W+0_RB4+_S08_Backward,637572085,0,0,4,8,1,2,1,17301.2,-489.808,-560.727,122.2,-563.808,-432.556,122.2,-563.808,-432.556,5.3,-489.808,-560.727,5.3
W+0_RB4-_S08_Backward,637567989,0,0,4,8,1,1,1,23146.2,-564.808,-430.823,122.2,-663.808,-259.35,122.2,-663.808,-259.35,5.3,-564.808,-430.823,5.3
W+0_RB4+_S08_Forward,637637621,0,0,4,8,1,2,3,18529.6,-489.808,-560.727,4.7,-563.808,-432.556,4.7,-563.808,-432.556,-120.5,-489.808,-560.727,-120.5
W+0_RB4-_S08_Forward,637633525,0,0,4,8,1,1,3,24789.6,-564.808,-430.823,4.7,-663.808,-259.35,4.7,-663.808,-259.35,-120.5,-564.808,-430.823,-120.5
W+0_RB4_S09_Backward,637568117,0,0,4,9,1,1,1,23146.2,-262.597,-664.763,122.2,-434.07,-565.763,122.2,-434.07,-565.763,5.3,-262.597,-664.763,5.3
W+0_RB4_S09_Forward,637633653,0,0,4,9,1,1,3,24789.6,-262.597,-664.763,4.7,-434.07,-565.763,4.7,-434.07,-565.763,-120.5,-262.597,-664.763,-120.5
W+0_RB4-_S10_Backward,637568245,0,0,4,10,1,1,1,28991.2,-258.7,-704.55,-122.2,-10.7,-704.55,-122.2,-10.7,-704.55,-5.3,-258.7,-704.55,-5.3
W+0_RB4-_S10_Forward,637633781,0,0,4,10,1,1,3,31049.6,-258.7,-704.55,-4.7,-10.7,-704.55,-4.7,-10.7,-704.55,120.5,-258.7,-704.55,120.5
W+0_RB4+_S10_Backward,637572341,0,0,4,10,1,2,1,28991.2,10.7,-704.55,-122.2,258.7,-704.55,-122.2,258.7,-704.55,-5.3,10.7,-704.55,-5.3
W+0_RB4+_S10_Forward,637637877,0,0,4,10,1,2,3,31049.6,10.7,-704.55,-4.7,258.7,-704.55,-4.7,258.7,-704.55,120.5,10.7,-704.55,120.5
W+0_RB4_S11_Backward,637568373,0,0,4,11,1,1,1,23146.2,262.597,-664.763,-122.2,434.07,-565.763,-122.2,434.07,-565.763,-5.3,262.597,-664.763,-5.3
W+0_RB4_S11_Forward,637633909,0,0,4,11,1,1,3,24789.6,262.597,-664.763,-4.7,434.07,-565.763,-4.7,434.07,-565.763,120.5,262.597,-664.763,120.5
W+0_RB4-_S12_Backward,637568501,0,0,4,12,1,1,1,17301.2,563.808,-432.556,122.2,489.808,-560.727,122.2,489.808,-560.727,5.3,563.808,-432.556,5.3
W+0_RB4+_S12_Backward,637572597,0,0,4,12,1,2,1,23146.2,663.808,-259.35,122.2,564.808,-430.823,122.2,564.808,-430.823,5.3,663.808,-259.35,5.3
W+0_RB4-_S12_Forward,637634037,0,0,4,12,1,1,3,18529.6,563.808,-432.556,4.7,489.808,-560.727,4.7,489.808,-560.727,-120.5,563.808,-432.556,-120.5
W+0_RB4+_S12_Forward,637638133,0,0,4,12,1,2,3,24789.6,663.808,-259.35,4.7,564.808,-430.823,4.7,564.808,-430.823,-120.5,663.808,-259.35,-120.5
W+1_RB1in_S01_Backward,637567001,0,1,1,1,1,1,1,24081.4,413.675,-65.4,146.4,413.675,140.6,146.4,413.675,140.6,263.3,413.675,-65.4,263.3
W+1_RB1in_S01_Forward,637632537,0,1,1,1,1,1,3,25791.2,413.675,-65.4,263.9,413.675,140.6,263.9,413.675,140.6,389.1,413.675,-65.4,389.1
W+1_RB1out_S01_Backward,637569049,0,1,1,1,2,1,1,24081.4,448.675,136.1,146.4,448.675,-69.9,146.4,448.675,-69.9,263.3,448.675,136.1,263.3
W+1_RB1out_S01_Forward,637634585,0,1,1,1,2,1,3,25791.2,448.675,136.1,263.9,448.675,-69.9,263.9,448.675,-69.9,389.1,448.675,136.1,389.1
W+1_RB1in_S02_Backward,637567129,0,1,1,2,1,1,1,24081.4,390.953,150.199,146.4,287.953,328.601,146.4,287.953,328.601,263.3,390.953,150.199,263.3
W+1_RB1in_S02_Forward,637632665,0,1,1,2,1,1,3,25791.2,390.953,150.199,263.9,287.953,328.601,263.9,287.953,328.601,389.1,390.953,150.199,389.1
W+1_RB1out_S02_Backward,637569177,0,1,1,2,2,1,1,24081.4,320.514,342.204,146.4,423.514,163.802,146.4,423.514,163.802,263.3,320.514,342.204,263.3
W+1_RB1out_S02_Forward,637634713,0,1,1,2,2,1,3,25791.2,320.514,342.204,263.9,423.514,163.802,263.9,423.514,163.802,389.1,320.514,342.204,389.1
W+1_RB1in_S03_Backward,637567257,0,1,1,3,1,1,1,24081.4,263.476,325.553,146.4,85.0743,428.553,146.4,85.0743,428.553,263.3,263.476,325.553,263.3
W+1_RB1in_S03_Forward,637632793,0,1,1,3,1,1,3,25791.2,263.476,325.553,263.9,85.0743,428.553,263.9,85.0743,428.553,389.1,263.476,325.553,389.1
W+1_RB1out_S03_Backward,637569305,0,1,1,3,2,1,1,24081.4,106.471,456.614,146.4,284.873,353.614,146.4,284.873,353.614,263.3,106.471,456.614,263.3
W+1_RB1out_S03_Forward,637634841,0,1,1,3,2,1,3,25791.2,106.471,456.614,263.9,284.873,353.614,263.9,284.873,353.614,389.1,106.471,456.614,389.1
W+1_RB1in_S04_Backward,637567385,0,1,1,4,1,1,1,20064.4,65.4,413.675,185.4,-140.6,413.675,185.4,-140.6,413.675,282.8,65.4,413.675,282.8
W+1_RB1in_S04_Forward,637632921,0,1,1,4,1,1,3,21774.2,65.4,413.675,283.4,-140.6,413.675,283.4,-140.6,413.675,389.1,65.4,413.675,389.1
W+1_RB1out_S04_Backward,637569433,0,1,1,4,2,1,1,20064.4,-136.1,448.675,185.4,69.9,448.675,185.4,69.9,448.675,282.8,-136.1,448.675,282.8
W+1_RB1out_S04_Forward,637634969,0,1,1,4,2,1,3,21774.2,-136.1,448.675,283.4,69.9,448.675,283.4,69.9,448.675,389.1,-136.1,448.675,389.1
W+1_RB1in_S05_Backward,637567513,0,1,1,5,1,1,1,24081.4,-150.199,390.953,146.4,-328.601,287.953,146.4,-328.601,287.953,263.3,-150.199,390.953,263.3
W+1_RB1in_S05_Forward,637633049,0,1,1,5,1,1,3,25791.2,-150.199,390.953,263.9,-328.601,287.953,263.9,-328.601,287.953,389.1,-150.199,390.953,389.1
W+1_RB1out_S05_Backward,637569561,0,1,1,5,2,1,1,24081.4,-342.204,320.514,146.4,-163.802,423.514,146.4,-163.802,423.514,263.3,-342.204,320.514,263.3
W+1_RB1out_S05_Forward,637635097,0,1,1,5,2,1,3,25791.2,-342.204,320.514,263.9,-163.802,423.514,263.9,-163.802,423.514,389.1,-342.204,320.514,389.1
W+1_RB1in_S06_Backward,637567641,0,1,1,6,1,1,1,24081.4,-325.553,263.476,146.4,-428.553,85.0743,146.4,-428.553,85.0743,263.3,-325.553,263.476,263.3
W+1_RB1in_S06_Forward,637633177,0,1,1,6,1,1,3,25791.2,-325.553,263.476,263.9,-428.553,85.0743,263.9,-428.553,85.0743,389.1,-325.553,263.476,389.1
W+1_RB1out_S06_Backward,637569689,0,1,1,6,2,1,1,24081.4,-456.614,106.471,146.4,-353.614,284.873,146.4,-353.614,284.873,263.3,-456.614,106.471,263.3
W+1_RB1out_S06_Forward,637635225,0,1,1,6,2,1,3,25791.2,-456.614,106.471,263.9,-353.614,284.873,263.9,-353.614,284.873,389.1,-456.614,106.471,389.1
W+1_RB1in_S07_Backward,637567769,0,1,1,7,1,1,1,24081.4,-413.675,65.4,146.4,-413.675,-140.6,146.4,-413.675,-140.6,263.3,-413.675,65.4,263.3
W+1_RB1in_S07_Forward,637633305,0,1,1,7,1,1,3,25791.2,-413.675,65.4,263.9,-413.675,-140.6,263.9,-413.675,-140.6,389.1,-413.675,65.4,389.1
W+1_RB1out_S07_Backward,637569817,0,1,1,7,2,1,1,24081.4,-448.675,-136.1,146.4,-448.675,69.9,146.4,-448.675,69.9,263.3,-448.675,-136.1,263.3
W+1_RB1out_S07_Forward,637635353,0,1,1,7,2,1,3,25791.2,-448.675,-136.1,263.9,-448.675,69.9,263.9,-448.675,69.9,389.1,-448.675,-136.1,389.1
W+1_RB1in_S08_Backward,637567897,0,1,1,8,1,1,1,24081.4,-390.953,-150.199,146.4,-287.953,-328.601,146.4,-287.953,-328.601,263.3,-390.953,-150.199,263.3
W+1_RB1in_S08_Forward,637633433,0,1,1,8,1,1,3,25791.2,-390.953,-150.199,263.9,-287.953,-328.601,263.9,-287.953,-328.601,389.1,-390.953,-150.199,389.1
W+1_RB1out_S08_Backward,637569945,0,1,1,8,2,1,1,24081.4,-320.514,-342.204,146.4,-423.514,-163.802,146.4,-423.514,-163.802,263.3,-320.514,-342.204,263.3
W+1_RB1out_S08_Forward,637635481,0,1,1,8,2,1,3,25791.2,-320.514,-342.204,263.9,-423.514,-163.802,263.9,-423.514,-163.802,389.1,-320.514,-342.204,389.1
W+1_RB1in_S09_Backward,637568025,0,1,1,9,1,1,1,24081.4,-263.476,-325.553,146.4,-85.0743,-428.553,146.4,-85.0743,-428.553,263.3,-263.476,-325.553,263.3
W+1_RB1in_S09_Forward,637633561,0,1,1,9,1,1,3,25791.2,-263.476,-325.553,263.9,-85.0743,-428.553,263.9,-85.0743,-428.553,389.1,-263.476,-325.553,389.1
W+1_RB1out_S09_Backward,637570073,0,1,1,9,2,1,1,24081.4,-106.471,-456.614,146.4,-284.873,-353.614,146.4,-284.873,-353.614,263.3,-106.471,-456.614,263.3
W+1_RB1out_S09_Forward,637635609,0,1,1,9,2,1,3,25791.2,-106.471,-456.614,263.9,-284.873,-353.614,263.9,-284.873,-353.614,389.1,-106.471,-456.614,389.1
W+1_RB1in_S10_Backward,637568153,0,1,1,10,1,1,1,24081.4,-65.4,-413.675,146.4,140.6,-413.675,146.4,140.6,-413.675,263.3,-65.4,-413.675,263.3
W+1_RB1in_S10_Forward,637633689,0,1,1,10,1,1,3,25791.2,-65.4,-413.675,263.9,140.6,-413.675,263.9,140.6,-413.675,389.1,-65.4,-413.675,389.1
W+1_RB1out_S10_Backward,637570201,0,1,1,10,2,1,1,24081.4,136.1,-448.675,146.4,-69.9,-448.675,146.4,-69.9,-448.675,263.3,136.1,-448.675,263.3
W+1_RB1out_S10_Forward,637635737,0,1,1,10,2,1,3,25791.2,136.1,-448.675,263.9,-69.9,-448.675,263.9,-69.9,-448.675,389.1,136.1,-448.675,389.1
W+1_RB1in_S11_Backward,637568281,0,1,1,11,1,1,1,24081.4,150.199,-390.953,146.4,328.601,-287.953,146.4,328.601,-287.953,263.3,150.199,-390.953,263.3
W+1_RB1in_S11_Forward,637633817,0,1,1,11,1,1,3,25791.2,150.199,-390.953,263.9,328.601,-287.953,263.9,328.601,-287.953,389.1,150.199,-390.953,389.1
W+1_RB1out_S11_Backward,637570329,0,1,1,11,2,1,1,24081.4,342.204,-320.514,146.4,163.802,-423.514,146.4,163.802,-423.514,263.3,342.204,-320.514,263.3
W+1_RB1out_S11_Forward,637635865,0,1,1,11,2,1,3,25791.2,342.204,-320.514,263.9,163.802,-423.514,263.9,163.802,-423.514,389.1,342.204,-320.514,389.1
W+1_RB1in_S12_Backward,637568409,0,1,1,12,1,1,1,24081.4,325.553,-263.476,146.4,428.553,-85.0743,146.4,428.553,-85.0743,263.3,325.553,-263.476,263.3
W+1_RB1in_S12_Forward,637633945,0,1,1,12,1,1,3,25791.2,325.553,-263.476,263.9,428.553,-85.0743,263.9,428.553,-85.0743,389.1,325.553,-263.476,389.1
W+1_RB1out_S12_Backward,637570457,0,1,1,12,2,1,1,24081.4,456.614,-106.471,146.4,353.614,-284.873,146.4,353.614,-284.873,263.3,456.614,-106.471,263.3
W+1_RB1out_S12_Forward,637635993,0,1,1,12,2,1,3,25791.2,456.614,-106.471,263.9,353.614,-284.873,263.9,353.614,-284.873,389.1,456.614,-106.471,389.1
W+1_RB2in_S01_Backward,637567033,0,1,2,1,1,1,1,19071.2,494.975,-142,146.4,494.975,106,146.4,494.975,106,223.3,494.975,-142,223.3
W+1_RB2in_S01_Middle,637599801,0,1,2,1,1,1,2,19691.2,494.975,-142,223.9,494.975,106,223.9,494.975,106,303.3,494.975,-142,303.3
W+1_RB2in_S01_Forward,637632569,0,1,2,1,1,1,3,21129.6,494.975,-142,303.9,494.975,106,303.9,494.975,106,389.1,494.975,-142,389.1
W+1_RB2out_S01_Backward,637569081,0,1,2,1,2,1,1,28991.2,529.975,105.3,146.4,529.975,-142.7,146.4,529.975,-142.7,263.3,529.975,105.3,263.3
W+1_RB2out_S01_Forward,637634617,0,1,2,1,2,1,3,31049.6,529.975,105.3,263.9,529.975,-142.7,263.9,529.975,-142.7,389.1,529.975,105.3,389.1
W+1_RB2in_S02_Backward,637567161,0,1,2,2,1,1,1,19071.2,499.661,124.512,146.4,375.661,339.286,146.4,375.661,339.286,223.3,499.661,124.512,223.3
W+1_RB2in_S02_Middle,637599929,0,1,2,2,1,1,2,19691.2,499.661,124.512,223.9,375.661,339.286,223.9,375.661,339.286,303.3,499.661,124.512,303.3
W+1_RB2in_S02_Forward,637632697,0,1,2,2,1,1,3,21129.6,499.661,124.512,303.9,375.661,339.286,303.9,375.661,339.286,389.1,499.661,124.512,389.1
W+1_RB2out_S02_Backward,637569209,0,1,2,2,2,1,1,28991.2,406.322,356.18,146.4,530.322,141.406,146.4,530.322,141.406,263.3,406.322,356.18,263.3
W+1_RB2out_S02_Forward,637634745,0,1,2,2,2,1,3,31049.6,406.322,356.18,263.9,530.322,141.406,263.9,530.322,141.406,389.1,406.322,356.18,389.1
W+1_RB2in_S03_Backward,637567289,0,1,2,3,1,1,1,19071.2,370.463,357.661,146.4,155.689,481.661,146.4,155.689,481.661,223.3,370.463,357.661,223.3
W+1_RB2in_S03_Middle,637600057,0,1,2,3,1,1,2,19691.2,370.463,357.661,223.9,155.689,481.661,223.9,155.689,481.661,303.3,370.463,357.661,303.3
W+1_RB2in_S03_Forward,637632825,0,1,2,3,1,1,3,21129.6,370.463,357.661,303.9,155.689,481.661,303.9,155.689,481.661,389.1,370.463,357.661,389.1
W+1_RB2out_S03_Backward,637569337,0,1,2,3,2,1,1,28991.2,173.795,511.622,146.4,388.569,387.622,146.4,388.569,387.622,263.3,173.795,511.622,263.3
W+1_RB2out_S03_Forward,637634873,0,1,2,3,2,1,3,31049.6,173.795,511.622,263.9,388.569,387.622,263.9,388.569,387.622,389.1,173.795,511.622,389.1
W+1_RB2in_S04_Backward,637567417,0,1,2,4,1,1,1,14235.2,142,494.975,185.4,-106,494.975,185.4,-106,494.975,242.8,142,494.975,242.8
W+1_RB2in_S04_Middle,637600185,0,1,2,4,1,1,2,19691.2,142,494.975,243.4,-106,494.975,243.4,-106,494.975,322.8,142,494.975,322.8
W+1_RB2in_S04_Forward,637632953,0,1,2,4,1,1,3,16293.6,142,494.975,323.4,-106,494.975,323.4,-106,494.975,389.1,142,494.975,389.1
W+1_RB2out_S04_Backward,637569465,0,1,2,4,2,1,1,24155.2,-105.3,529.975,185.4,142.7,529.975,185.4,142.7,529.975,282.8,-105.3,529.975,282.8
W+1_RB2out_S04_Forward,637635001,0,1,2,4,2,1,3,26213.6,-105.3,529.975,283.4,142.7,529.975,283.4,142.7,529.975,389.1,-105.3,529.975,389.1
W+1_RB2in_S05_Backward,637567545,0,1,2,5,1,1,1,19071.2,-124.512,499.661,146.4,-339.286,375.661,146.4,-339.286,375.661,223.3,-124.512,499.661,223.3
W+1_RB2in_S05_Middle,637600313,0,1,2,5,1,1,2,19691.2,-124.512,499.661,223.9,-339.286,375.661,223.9,-339.286,375.661,303.3,-124.512,499.661,303.3
W+1_RB2in_S05_Forward,637633081,0,1,2,5,1,1,3,21129.6,-124.512,499.661,303.9,-339.286,375.661,303.9,-339.286,375.661,389.1,-124.512,499.661,389.1
W+1_RB2out_S05_Backward,637569593,0,1,2,5,2,1,1,28991.2,-356.18,406.322,146.4,-141.406,530.322,146.4,-141.406,530.322,263.3,-356.18,406.322,263.3
W+1_RB2out_S05_Forward,637635129,0,1,2,5,2,1,3,31049.6,-356.18,406.322,263.9,-141.406,530.322,263.9,-141.406,530.322,389.1,-356.18,406.322,389.1
W+1_RB2in_S06_Backward,637567673,0,1,2,6,1,1,1,19071.2,-357.661,370.463,146.4,-481.661,155.689,146.4,-481.661,155.689,223.3,-357.661,370.463,223.3
W+1_RB2in_S06_Middle,637600441,0,1,2,6,1,1,2,19691.2,-357.661,370.463,223.9,-481.661,155.689,223.9,-481.661,155.689,303.3,-357.661,370.463,303.3
W+1_RB2in_S06_Forward,637633209,0,1,2,6,1,1,3,21129.6,-357.661,370.463,303.9,-481.661,155.689,303.9,-481.661,155.689,389.1,-357.661,370.463,389.1
W+1_RB2out_S06_Backward,637569721,0,1,2,6,2,1,1,28991.2,-511.622,173.795,146.4,-387.622,388.569,146.4,-387.622,388.569,263.3,-511.622,173.795,263.3
W+1_RB2out_S06_Forward,637635257,0,1,2,6,2,1,3,31049.6,-511.622,173.795,263.9,-387.622,388.569,263.9,-387.622,388.569,389.1,-511.622,173.795,389.1
W+1_RB2in_S07_Backward,637567801,0,1,2,7,1,1,1,19071.2,-494.975,142,146.4,-494.975,-106,146.4,-494.975,-106,223.3,-494.975,142,223.3
W+1_RB2in_S07_Middle,637600569,0,1,2,7,1,1,2,19691.2,-494.975,142,223.9,-494.975,-106,223.9,-494.975,-106,303.3,-494.975,142,303.3
W+1_RB2in_S07_Forward,637633337,0,1,2,7,1,1,3,21129.6,-494.975,142,303.9,-494.975,-106,303.9,-494.975,-106,389.1,-494.975,142,389.1
W+1_RB2out_S07_Backward,637569849,0,1,2,7,2,1,1,28991.2,-529.975,-105.3,146.4,-529.975,142.7,146.4,-529.975,142.7,263.3,-529.975,-105.3,263.3
W+1_RB2out_S07_Forward,637635385,0,1,2,7,2,1,3,31049.6,-529.975,-105.3,263.9,-529.975,142.7,263.9,-529.975,142.7,389.1,-529.975,-105.3,389.1
W+1_RB2in_S08_Backward,637567929,0,1,2,8,1,1,1,19071.2,-499.661,-124.512,146.4,-375.661,-339.286,146.4,-375.661,-339.286,223.3,-499.661,-124.512,223.3
W+1_RB2in_S08_Middle,637600697,0,1,2,8,1,1,2,19691.2,-499.661,-124.512,223.9,-375.661,-339.286,223.9,-375.661,-339.286,303.3,-499.661,-124.512,303.3
